country_tag,type,difficulty,success,r_rsc_id,s_rsc_id,r_pkg_id,s_pkg_id,r_rsc_name,s_rsc_name,r_col_name,s_col_name,sql,nl,sql_success,sql_time,sql_n_rev,sql_review,sql_intok,sql_outok,nl_time,nl_n_rev,nl_review,nl_intok,nl_outok,tot_time
UK,single-table,challenging,true,eacaeb23-be78-4923-aff7-0f1d63cbb559,,3356897d-c795-4f64-a4eb-7289f50594c4,,CSV,,,,"WITH RankedAreas AS (SELECT ""lad11_nm"", ""shape__area"", ROW_NUMBER() OVER (PARTITION BY SUBSTR(""lad11_cd"", 1, 3) ORDER BY ""shape__area"" DESC) as rank FROM R) SELECT * FROM RankedAreas WHERE rank = 1;",Which local authority district within each region in Great Britain had the largest area as of December 2011 according to the Office for National Statistics' boundaries data?,success,6.722,0,,1725,280,7.821,0,,3936,151,14.543
UK,multi-table-join,moderate,true,d7fc66c0-fc86-45db-b8a7-188c5098778d,6449acca-29f0-4683-9072-1f372d0ce903,dd2a5b45-9849-47be-89b1-6d41e40c05e7,a90a9f70-e28c-4a95-a7a7-f79d12fbe219,2021-07-22 Organogram (Senior),,professional/occupational_group,professional/occupational_group,"SELECT R.""professional/occupational_group"", AVG(R.fte) AS average_fte, COUNT(DISTINCT R.post_unique_reference) AS number_of_posts FROM R JOIN S ON R.""professional/occupational_group"" = S.""professional/occupational_group"" GROUP BY R.""professional/occupational_group""","How many posts and what is the average full-time equivalent (fte) for each professional or occupational group in the Department for Environment, Food and Rural Affairs that also appear in the Ministry of Justice? Please consider only unique positions.",success,20.476,1,,6446,730,8.618,0,,4129,192,29.094
UK,multi-table-join,moderate,true,e324d302-158a-4d6e-b3b1-89091017b512,28e4eac0-7904-485a-8c2e-c1b1e0605cda,341b971a-6c7c-4b50-9455-3498533dbdc4,d69c37e0-e356-4b01-b8c1-91a950d53cc4,CSV,CSV,long,long,"SELECT R.ctyua19nm, AVG(S.shape__area) AS avg_shape_area FROM R JOIN S ON R.long = S.long GROUP BY R.ctyua19nm",What is the average area of local authority districts that share the same longitude as each county or unitary authority in Great Britain as of April 2019? Please consider the boundaries data from both December 2016 for local authority districts and April 2019 for counties and unitary authorities.,success,7.952,0,,3127,253,14.177,0,,7212,225,22.128999999999998
UK,multi-table-join,challenging,true,fbfe8cdf-e5f9-428b-a3ad-aae566cf21f1,269a2257-a3fa-47a6-b6d2-d429d18a5345,91ba4016-b143-4c92-b899-121fd760f742,5d21756f-35d2-48a7-b381-f27643659c1f,,2019-09-30 Organogram (Junior),grade,grade,"SELECT R.grade, COUNT(DISTINCT R.unit) AS unique_units_R, COUNT(DISTINCT S.unit) AS unique_units_S FROM R JOIN S ON R.grade = S.grade GROUP BY R.grade HAVING COUNT(DISTINCT R.unit) > 1 AND COUNT(DISTINCT S.unit) > 1","How many unique units share the same grade in both the Rural Payments Agency's organogram and the Department for International Development's junior staff list, where each grade has more than one distinct unit in both organizations?",success,8.236,0,,2933,287,6.941,0,,3228,158,15.177
UK,multi-table-join,moderate,true,dfd29876-e8a0-4367-9e12-acd9fec21e8c,c62eef86-ae5d-474a-879c-e83ee51e89d0,3c16edb8-b2a0-46aa-a754-aa0612163e89,77fcc38e-dc40-4371-bd63-791612a0fa10,,2021-06-30 Organogram (Junior),professional/occupational_group,professional/occupational_group,"SELECT R.organisation, AVG(R.payscale_maximum__a_) AS avg_max_payscale_R, AVG(S.payscale_maximum__a_) AS avg_max_payscale_S FROM R JOIN S ON R.""professional/occupational_group"" = S.""professional/occupational_group"" GROUP BY R.organisation","For each organisation within Army Command and Navy Command, what are the average maximum payscales for roles in the same professional or occupational group? Please provide this information considering the organisational structure of the Ministry of Defence.",success,8.023,0,,2893,290,36.147,3,,13365,951,44.17
UK,single-table,moderate,true,0eb921ed-cfc5-4aab-b1e4-f6b7f0ba4554,,a9284074-dc6c-49d3-b5b7-2a966231558c,,CSV,,,,"SELECT lad19nm, AVG(st_areasha) AS avg_area FROM R GROUP BY lad19nm;",What is the average area of each Local Authority District in the United Kingdom as of December 2019 according to the Office for National Statistics data?,success,34.313,3,,7648,1368,8.186,0,,4236,145,42.499
UK,single-table,moderate,true,e54f47df-9aa4-41b8-b7bb-3f3b471a1738,,b0bb8fd7-26e2-4a4b-b1e5-7e9bbf4932bc,,,,,,"SELECT merchant_category_group, SUM(amount) AS total_amount FROM R GROUP BY merchant_category_group ORDER BY total_amount DESC;","Which category of merchant groups has the highest total spending by the Foreign and Commonwealth Office, and how much did they spend in each group?",success,18.426,0,,1333,252,5.596,0,,1712,165,24.022
UK,single-table,challenging,true,ddb4a905-ede9-42c4-a82a-7d503c5ef370,,bd294ec3-4ddc-4d8a-9522-7a3033a7611b,,2022-03-31 Organogram (Junior),,,,"WITH DepartmentStats AS ( SELECT parent_department, SUM(CAST(REPLACE(number_of_posts_in_fte, '<', '') AS FLOAT)) AS total_fte FROM R GROUP BY parent_department ) SELECT ds.parent_department, ds.total_fte, ROW_NUMBER() OVER (ORDER BY ds.total_fte DESC) AS department_rank FROM DepartmentStats ds;","Could you provide a ranked list of departments within the Department for Business, Energy and Industrial Strategy based on their total full-time equivalent staff numbers?",success,16.949,1,,3441,705,5.415,0,,2385,138,22.364
UK,multi-table-join,moderate,true,ddb4a905-ede9-42c4-a82a-7d503c5ef370,28c2df2e-e50d-4d0b-a018-c89cd222db0c,bd294ec3-4ddc-4d8a-9522-7a3033a7611b,fff4cc89-d266-42dd-a9e3-9877db1e05fc,2022-03-31 Organogram (Junior),2023-01-31 Organogram (Junior),office_region,office_region,"SELECT R.office_region, AVG(R.payscale_maximum__a_) AS avg_max_payscale_R, AVG(S.payscale_maximum__a_) AS avg_max_payscale_S FROM R JOIN S ON R.office_region = S.office_region GROUP BY R.office_region;","What is the average maximum payscale for staff in each office region when comparing the Department for Business, Energy and Industrial Strategy with the Defence Infrastructure Organisation?",success,7.948,0,,3065,273,6.726,0,,3507,139,14.674
UK,multi-table-join,moderate,true,e82bf5c3-34c6-4c5a-8212-f16dee3d5bdc,f6bf5ac9-099a-45f5-af07-faef2a4e5f1b,88384885-1b3f-4117-811e-2543264c9795,db2d6390-df7c-4fbe-95d4-425053e3bf75,CSV,CSV,lad16cd,lad18cd,"SELECT R.lad16cd, S.lad18cd, SUM(R.shape__area) AS total_area FROM R JOIN S ON R.lad16cd = S.lad18cd GROUP BY R.lad16cd, S.lad18cd",What is the total area for each matching local authority district code between the December 2016 and December 2018 boundaries in the UK as provided by the Office for National Statistics?,success,33.696,2,,8369,1115,13.105,0,,7487,164,46.801
UK,single-table,moderate,true,ed378d3e-25fc-4a76-88b0-92c912f793bf,,3bbde6f7-4c7a-4704-82f6-9622e0249f3d,,Contracts Finder OCDS 2024-10-04,,,,"SELECT ""published_date"", COUNT(*) as release_count FROM R GROUP BY ""published_date"" ORDER BY release_count DESC LIMIT 5;","Which dates had the highest number of Contracts Finder notices published in October 2024, and how many notices were released on those dates?",success,7.841,0,,3474,254,7.703,0,,3416,170,15.544
UK,single-table,challenging,true,b5b04166-cee5-4472-8fc1-57bee087f39a,,dd2a5b45-9849-47be-89b1-6d41e40c05e7,,,,,,"WITH DepartmentSalaryStats AS (SELECT ""parent_department"", AVG((""payscale_minimum__a_"" + ""payscale_maximum__a_"") / 2) AS average_salary, COUNT(*) AS num_units FROM R GROUP BY ""parent_department"") SELECT dss.""parent_department"", dss.average_salary, dss.num_units, ROW_NUMBER() OVER (ORDER BY dss.average_salary DESC) as salary_rank FROM DepartmentSalaryStats dss","How does the Department for Environment, Food and Rural Affairs rank its departments based on the average midpoint salary, which is calculated as the average of the payscale minimum and maximum values? Additionally, how many units are there in each department?",success,7.792,0,,1875,332,5.877,0,,2261,168,13.669
UK,multi-table-union,moderate,true,d5243754-f2ca-48e6-b07b-60cc1243b3cc,cad3aa1c-7677-41e9-9b0d-264ceb43ea01,883e6524-9f8d-4626-a493-5b42c474ff15,c7e5c55c-dc93-4a46-8c95-1b1b7f0d0a26,Contracts Finder OCDS 2018-03-16,Contracts Finder OCDS 2018-04-04,releases/0/buyer/name,releases/0/buyer/name,"SELECT ""publication_policy"", ""releases/0/title"", ""releases/0/id"", ""releases/0/ocid"", ""publisher/uid"", ""uri"", ""deadline_date"", ""releases/0/description"", ""releases/0/initiation_type"", ""published_date"", ""license"", ""releases/0/tag/0"", ""releases/0/tender/id"", ""extensions/0"", ""publisher/scheme"", ""publisher/uri"", ""releases/0/language"", ""version"", ""publisher/name"", ""releases/0/date"" FROM R WHERE ""deadline_date"" > '2023-01-01' UNION SELECT ""publication_policy"", ""releases/0/title"", ""releases/0/id"", ""releases/0/ocid"", ""publisher/uid"", ""uri"", ""deadline_date"", ""releases/0/description"", ""releases/0/initiation_type"", ""published_date"", ""license"", ""releases/0/tag/0"", ""releases/0/tender/id"", ""extensions/0"", ""publisher/scheme"", ""publisher/uri"", ""releases/0/language"", ""version"", ""publisher/name"", ""releases/0/date"" FROM S WHERE ""deadline_date"" < '2023-12-31'","Can you provide details of contracts published by the Crown Commercial Service where the deadline is either after January 1, 2023 or before December 31, 2023? Specifically, I need information on the publication policy, title, ID, OCID, description, initiation type, publication date, license, tag, tender ID, extension URL, publisher scheme, publisher URI, language, version, and release date for each contract.",success,12.939,0,,1666,578,58.267,3,,27481,1030,71.206
UK,multi-table-join,moderate,true,d79b3207-b7e1-4204-981e-b70e3e4e162c,497d2e86-c9e1-49b2-a751-343bf9accc07,92f6d480-8b99-4136-bd0d-ff8055dbbadc,b75bc237-5cfc-4b7d-89b3-9de475c33fd5,CSV,CSV,lad17_cd,lad15cd,"SELECT R.lad17_cd, S.lad15cd, COUNT(*) AS area_count FROM R JOIN S ON R.lad17_cd = S.lad15cd GROUP BY R.lad17_cd, S.lad15cd","How many areas are associated with each local authority district in Great Britain as of December 2017, considering the classification data from workplace zones and comparing it with the ward boundaries data from December 2015? Please provide the local authority district codes for both years to see if there have been any changes.",success,8.84,0,,3406,266,14.164,0,,7783,189,23.003999999999998
UK,multi-table-join,moderate,true,dcf60014-5c2f-4691-932c-473f73c86c06,145598cc-ca1c-4eb5-ae01-c6a3d7f513e6,fd07cee9-b563-4716-9115-b9bb3025335c,fd6b5da5-0398-487d-8886-f60f83872333,CSV,CSV,lep20_cd,lep17_cd1,"SELECT COUNT(*) AS ""total_lsoas"", R.""lep20_nm"" FROM R JOIN S ON R.""lep20_cd"" = S.""lep17_cd1"" GROUP BY R.""lep20_nm""",How many Lower Layer Super Output Areas (LSOAs) are associated with each Local Enterprise Partnership (LEP) as of April 2017 in England? Please provide the LEP names from the list available for April 2020.,success,6.943,0,,1803,294,11.413,0,,6069,182,18.356
UK,single-table,moderate,true,def9a544-8605-4c8a-a7eb-01586df940dc,,255acc10-3c75-4860-b2a1-855eceae5a0c,,Natura2000-tranche50-admin-regions.csv,,,,"SELECT ""region_name"", COUNT(*) AS ""site_count"" FROM R GROUP BY ""region_name"" ORDER BY ""site_count"" DESC;",Which administrative regions have the highest number of protected sites like Special Areas of Conservation or SPAs under the Habitats Directive in the UK?,success,5.848,0,,1221,284,5.915,0,,2540,147,11.763
UK,multi-table-join,simple,true,ee9deec8-ed99-4508-9c8d-b13f02942e18,5abe5e9c-c170-4f6c-8524-71c26db12a70,60ac7752-a0fe-4235-ab73-e9ca8dacec85,0641fa43-8738-48dc-8d5c-c93bc892e496,CSV,CSV,isicbl22_cd,sicbl23_cd,"SELECT R.isicbl22_cd, R.sicbl22_nm, S.sicbl23_nm FROM R JOIN S ON R.isicbl22_cd = S.sicbl23_cd;","Which Sub-Integrated Care Board Locations from July 2022 still have corresponding names in April 2023, based on their unique codes?",success,7.984,0,,3286,243,12.608,0,,7855,142,20.592
UK,multi-table-join,simple,true,ddb4a905-ede9-42c4-a82a-7d503c5ef370,28c2df2e-e50d-4d0b-a018-c89cd222db0c,bd294ec3-4ddc-4d8a-9522-7a3033a7611b,fff4cc89-d266-42dd-a9e3-9877db1e05fc,2022-03-31 Organogram (Junior),2023-01-31 Organogram (Junior),office_region,office_region,"SELECT R.office_region, COUNT(*) AS total_units FROM R JOIN S ON R.office_region = S.office_region GROUP BY R.office_region;","How many units are there in each office region when comparing the staff roles from the Department for Business, Energy and Industrial Strategy with those from the Defence Infrastructure Organisation?",success,7.543,0,,3137,254,7.203,0,,3461,158,14.746
UK,multi-table-join,moderate,true,f9286b65-bdb8-4b45-8300-d8207f695bab,3fc50538-0dbb-485b-857c-ec80951e3db5,da25a137-0c3f-4261-9714-1b8128ac1123,380dd47e-b7b6-449a-980c-6175f1b5225c,CSV,CSV,ctyua21_cd,ctyua22_cd,"SELECT R.ctyua21_nm, S.ctyua22_nm, SUM(R.shape__area) AS total_area FROM R JOIN S ON R.ctyua21_cd = S.ctyua22_cd GROUP BY R.ctyua21_nm, S.ctyua22_nm;",How has the total area changed for each county or unitary authority between December 2021 and December 2022 according to the Office for National Statistics' administrative boundaries data? Please provide the names of these authorities from both years.,success,9.192,0,,3503,277,12.184,0,,7063,156,21.375999999999998
UK,single-table,simple,true,d79b3207-b7e1-4204-981e-b70e3e4e162c,,92f6d480-8b99-4136-bd0d-ff8055dbbadc,,CSV,,,,"SELECT wzc11_nm, COUNT(*) FROM R WHERE ctry11_nm = 'england' GROUP BY wzc11_nm",How many instances are there of each type of workplace zone in England based on the 2017 classifications from the Office for National Statistics?,success,6.468,0,,2070,250,25.698,2,,13759,464,32.166
UK,single-table,simple,true,d59bd8c4-fa90-4865-9c6a-9e48fd86b363,,7c590663-2e85-4606-a60b-ab1bd103edcf,,2024-10-30 Organogram (Senior),,,,"SELECT ""name"", ""job_title"" FROM R WHERE ""name"" = 'norman robinson' AND ""job_title"" = 'director west central';",What is the name and job title of Norman Robinson at the Environment Agency who holds the position as Director West Central?,success,23.241,2,,6438,939,5.459,0,,2732,130,28.7
UK,single-table,moderate,true,f9c8e91b-a2b2-4c01-ad25-0f4e8e9cb1c0,,fd7d3529-5ecb-4cad-9f7b-3bf2e5a89117,,CSV,,,,"SELECT AVG(shape__area) AS average_area, ctyua17cd FROM R GROUP BY ctyua17cd",What is the average area of the boundaries for each county or unitary authority in Great Britain as of December 2017?,success,6.458,0,,1916,256,8.837,0,,3926,175,15.295
UK,single-table,challenging,true,5abe5e9c-c170-4f6c-8524-71c26db12a70,,0641fa43-8738-48dc-8d5c-c93bc892e496,,CSV,,,,"WITH ICBCounts AS ( SELECT icb23_nm, nhser23_nm, COUNT(*) as cnt FROM R GROUP BY icb23_nm, nhser23_nm ), RankedICB AS ( SELECT icb23_nm, nhser23_nm, ROW_NUMBER() OVER (PARTITION BY nhser23_nm ORDER BY cnt DESC) as rn FROM ICBCounts ) SELECT icb23_nm, nhser23_nm FROM RankedICB WHERE rn = 1;",Which Integrated Care Boards have the highest number of associated Output Areas within each NHS England Region as of April 2023 according to the Office for National Statistics data?,success,21.117,1,,3715,794,8.834,0,,4659,156,29.951
UK,single-table,challenging,true,6f7bfd48-d723-497f-a506-aa65018251e6,,17d5c23d-f431-48e8-802a-b987431c8d92,,,,,,"SELECT parent_department, organisation, unit, AVG(payscale_minimum__a_) AS avg_min_payscale, AVG(payscale_maximum__a_) AS avg_max_payscale, COUNT(*) AS job_count FROM R WHERE ""professional/occupational_group"" = 'law' GROUP BY parent_department, organisation, unit HAVING SUM(number_of_posts_in_fte) > 5 ORDER BY avg_min_payscale DESC","For units within the Department for Transport where the professional or occupational group is law and the total number of full-time equivalent posts exceeds five, what are the average minimum and maximum pay scales? Please provide this information grouped by parent department, organisation, and unit in order of highest to lowest average minimum pay scale.",success,8.184,0,,1821,337,22.51,2,,7046,642,30.694000000000003
UK,single-table,challenging,true,d697d950-ce4b-42cd-92c2-c8d2e9d31e7e,,45526f3f-5ddb-4cf8-881d-fc403333876b,,2024-09-30 Organogram (Junior),,,,"WITH RankedGrades AS ( SELECT *, ROW_NUMBER() OVER (PARTITION BY office_region ORDER BY payscale_maximum__a_ DESC) as rn FROM R ) SELECT * FROM RankedGrades WHERE rn = 1;","What are the highest paying roles in each office region within the Ministry of Housing, Communities and Local Government?",success,6.531,0,,1899,277,5.155,0,,2250,131,11.686
UK,single-table,challenging,true,b63edcf0-9e6e-4418-8890-c69c08916d07,,f4a9b48f-9a11-47bd-8e5d-43a1a49e78e5,,CSV,,,,"SELECT ""ccg21_nm"", AVG(""shape__area"") AS avg_shape_area, RANK() OVER (ORDER BY AVG(""shape__area"") DESC) as rank FROM R GROUP BY ""ccg21_nm""","What are the average areas of different Clinical Commissioning Groups in England according to the boundaries data from April 2021, and how do they rank when ordered by these averages?",success,27.76,2,,5445,1115,16.868,1,,7897,337,44.628
UK,single-table,moderate,true,e115d093-0f8c-4774-b1c5-95e1cfb9e248,,7401228f-ac0c-4b5e-8cd7-aea3089f7f13,,1993-NHM-Sullom-Voe-sublittoral-survey.csv,,,,"SELECT location_name, AVG(latitude) AS avg_latitude, AVG(longitude) AS avg_longitude FROM R GROUP BY location_name",What are the average latitude and longitude for each location where samples were collected as part of the 1993 NHM Sullom Voe Sublittoral Survey conducted by the Joint Nature Conservation Committee?,success,6.616,0,,2796,231,7.045,0,,3158,155,13.661
